Time,Rounding Mode,fp_X,fp_Y,fp_Z,fp_Z Expected,fp_Z 64 bits
441565, 3, e2059ade, 2d6d68d7, cff7ce2d, cff7ce2d, c1fef9c5a9501c80
441735, 2, a59fc8a3, deb1fe50, 44de30e7, 44de30e7, 409bc61cecdb3c00
441935, 3, 66785e96, f29d77f3, ff800000, ff800000, 409bc61cecdb3c00
441955, 2, b7a63de8, edd0ab78, 660781a5, 660781a5, 44c0f034b8df9800
442145, 4, fcdc1956, 67651336, ff800000, ff800000, 44c0f034b8df9800
442175, 4, 8c6ee9e8, 50974a49, 9d8d314c, 9d8d314c, bbb1a62972b86500
442195, 3, 270f76be, 50d3934c, 386d22d5, 386d22d5, 3f0da45a98169a00
442395, 2, 52801c3f, 94d128f9, a7d15721, a7d15721, bcfa2ae41d1451c0
442415, 3, 59c022a7, 82a7c767, 9cfbd886, 9cfbd886, bb9f7b10cbb08c40
442565, 3, 734902bd, edcda2a9, ff800000, ff800000, bb9f7b10cbb08c40
442705, 1, 3f36e02d, 59af17cf, 597a2881, 597a2881, 432f45103193d8c0
442785, 3, 9c2858ad, 4d1860f2, a9c868ce, a9c868ce, bd390d19c72ce280
442875, 2, f8285608, 354a63ef, ee051599, ee051599, c5c0a2b317ad2f00
442985, 3, 90c24a14, e64c80bd, 379b34bd, 379b34bd, 3ef366978d561880
443105, 0, 573a1e8b, dbe33ba9, f3a53475, f3a53475, c674a68ea5265860
443255, 2, 53ffb0c6, cd0b054d, e18ada47, e18ada47, c4315b48dbc131c0
443325, 3, d2e99e01, 3043bd7e, c3b2a047, c3b2a047, c0765408ecb02fc0
443515, 0, ee091d5d, b5169bb6, 63a15536, 63a15536, 44742aa6b00bc780
443535, 2, 5288866c, d24459e7, e5516dba, e5516dba, c4aa2db72735dd00
443585, 2, 73f8f07f, 275e6b1, 36ef1e7d, 36ef1e7d, 3edde3cfb76c39e0
443695, 3, 26ac65be, 4f1fe518, 36575af1, 36575af1, 3ecaeb5e0b9ff400
443865, 3, fafb4d80, bb2acc48, 76a7aa00, 76a7aa00, 46d4f53fedf98000
443925, 4, 835acee3, c958f1b1, d396d24, d396d24, 39a72da47297be60
444105, 2, 1730e80f, 491b9834, 20d70b5d, 20d70b5d, 3c1ae16bb342c300
444145, 1, 14b4a430, 73290c11, 486e91ce, 486e91ce, 410dd239d849cc00
444225, 0, 7fc00000, 24a2c5fb, 7fc00000, 7fc00000, 410dd239d849cc00
444255, 3, feec84a, 4af16e4b, 1b61316e, 1b61316e, 3b6c262db5cf35c0
444385, 1, ce79c12f, ce80b42a, 5d7b20b8, 5d7b20b8, 43af641713af6d80
444425, 1, d0860cef, e4b53d0, 9f54f049, 9f54f049, bbea9e09283fcc00
444455, 1, 2bb3abee, d778864c, c3ae6ccf, c3ae6ccf, c075cd99fcb3d500
444495, 0, 5c346cdd, 3304ee49, 4fbb6025, 4fbb6025, 41f76c04a7204140
444635, 2, 7061804b, 92d8630b, c3be9b7e, c3be9b7e, c077d36fb2b08720
444775, 0, 7fc00000, 7554bcef, 7fc00000, 7fc00000, c077d36fb2b08720
444975, 1, 24b88b54, c656515a, ab9a7f1d, ab9a7f1d, bd734fe3a5d1f100
445175, 0, 9a5aab48, 5482ebfa, af5fa917, af5fa917, bdebf522d5971400
445325, 3, 7fc00000, 6aeb628f, 7fc00000, 7fc00000, bdebf522d5971400
445455, 1, e1d601b4, 278ba03b, c9e971be, c9e971be, c13d2e37c7b91f00
445655, 2, a6dda2f7, 8973d047, 0, 0, c13d2e37c7b91f00
445825, 3, 80000000, 3a8e6e7d, 80000000, 80000000, c13d2e37c7b91f00
445945, 2, 9b0a50d9, 826a0c3c, 0, 0, c13d2e37c7b91f00
446105, 4, cfc30df, ae989441, 80000000, 80000000, c13d2e37c7b91f00
446135, 2, 55ac9950, cf150494, e548f0a4, e548f0a4, c4a91e146f789000
446335, 3, 80000000, 5a753d3e, 80000000, 80000000, c4a91e146f789000
446505, 4, fc3a9bfd, 1c5d276e, d9213567, d9213567, c32426aceb7236c0
446585, 2, 3a37d3f9, fdbb5c43, f8868a18, f8868a18, c710d142e59ec560
446705, 2, 80000000, 55449ec9, 80000000, 80000000, c710d142e59ec560
446905, 1, 9fff8882, cae1cf30, 2b6165c9, 2b6165c9, 3d6c2cb93196cc00
446995, 4, f19f265d, ac512e68, 5e820b2b, 5e820b2b, 43d041656f297900
447145, 1, fe7bca00, fa43da99, 7f800000, 7f800000, 43d041656f297900
447225, 2, d17faecf, c712484a, 591219e5, 591219e5, 4322433ca417fac0
447325, 4, ff800000, 97a4c483, 7f800000, 7f800000, 4322433ca417fac0
447495, 3, a7fd9b61, d82a434c, 40a8abda, 40a8abda, 4015157b2bd07980
447595, 1, cdfa6f93, ff800000, 7f800000, 7f800000, 4015157b2bd07980
447675, 0, ffc00000, 84a2cef7, 7fc00000, 7fc00000, 4015157b2bd07980
447715, 4, 7162fe0d, 70bbcb4b, 7f800000, 7f800000, 4015157b2bd07980
447855, 1, 7f800000, 61a4c465, 7f800000, 7f800000, 4015157b2bd07980
448055, 1, 3bcb3260, 766fab9d, 72be3c3e, 72be3c3e, 4657c787dc809c00
448085, 1, 3bbe689e, ef380e4f, eb88e5d6, eb88e5d6, c5711cbac15d9840
448115, 3, ca1958c4, e9584c37, 7401908d, 7401908d, 4680321195884380
448245, 1, fb4538c4, bd20fa71, 78f808d5, 78f808d5, 471f011abf5da100
448375, 1, 3629fafb, c715007c, bdc5decc, bdc5decc, bfb8bbd99b246500
448515, 4, 87e9485f, a0b72f10, 0, 0, bfb8bbd99b246500
448705, 3, fcdb1291, a136d612, 5e9c7665, 5e9c7665, 43d38ecc80508640
448785, 1, 80000000, b0928ff2, 0, 0, 43d38ecc80508640
448875, 2, a5060576, 692198ff, cea93310, cea93310, c1d52661fce02280
448975, 1, 35aaef78, 774b5990, 6d87c7b1, 6d87c7b1, 45b0f8f631ed7000
449085, 4, 9d26f3ae, 6d8a1a06, cb3420a9, cb3420a9, c16684151d588500
449235, 0, 8aa37dd7, ecb3e3c7, 37e5c4ea, 37e5c4ea, 3efcb89d405dc840
449305, 2, a38b1077, 646a4258, c87e822e, c87e822e, c10fd045b495ba00
449345, 2, ff800000, 2e9d57fc, ff800000, ff800000, c10fd045b495ba00
449505, 1, dd5301eb, ad6d2197, 4b437476, 4b437476, 41686e8ec88d93a0
449665, 3, 343e48c1, 25f9e89e, 1ab9c1ac, 1ab9c1ac, 3b5738356319e3c0
449805, 2, 7fc00000, 3111c820, 7fc00000, 7fc00000, 3b5738356319e3c0
449955, 0, d8f55db, b996fbdf, 87a912a9, 87a912a9, b8f5225516e0b140
450085, 3, dcf372ce, ab9520ea, 490dd11f, 490dd11f, 4121ba23d8d60980
450245, 4, 3fbea0a7, 9c7e7e1c, 9cbd814e, 9cbd814e, bb97b029b3b88880
450435, 4, 66f76632, 7f800000, 7f800000, 7f800000, bb97b029b3b88880
450625, 2, 40c5ff36, f54abebd, f69ccee7, f69ccee7, c6d399dcc66fdbc0
450675, 0, 71218cfd, 29e8fa12, 5b930594, 5b930594, 437260b28a5f7940
450805, 3, 422701da, c6398349, c8f20bf8, c8f20bf8, c11e417f07054a80
450885, 2, 40f73fc6, 193af074, 1ab48c91, 1ab48c91, 3b56919235d0b700
450985, 3, 18aa2b68, 65697536, 3e9b2f6c, 3e9b2f6c, 3fd365ed6c75fe00
451115, 4, 5b491b87, 3f4d9abf, 5b21849c, 5b21849c, 4364309376b7f720
451215, 0, 6a2abf04, a9d3cb6d, d48d431e, d48d431e, c291a863cef01680
451315, 3, 41f4081a, c4f72738, c76b9933, c76b9933, c0ed732676777600
451505, 1, f6b43a5e, 42aaad9c, f9f051f7, f9f051f7, c73e0a3eec45d200
451545, 2, 7653f416, 18e9c05, 386c2522, 386c2522, 3f0d84a4454b1b80
451625, 2, 9e99f371, cfed68b8, 2f0ec559, 2f0ec559, 3de1d8ab253c2700
451765, 1, 65d54c73, 2dd41e1f, 5430bc68, 5430bc68, 4286178d00b77da0
451825, 0, 3f00d5a7, ee4abd87, edcc0fef, edcc0fef, c5b981fddcbd8440
451875, 2, 38b39fbd, 4a4430b7, 4389a87b, 4389a87b, 4071350f61d40360
451925, 3, 362618da, 8307d202, 80000000, 80000000, 4071350f61d40360
451945, 2, 3ed6622b, e8aa0f0c, e80e69cb, e80e69cb, c501cd394b63e080
452055, 3, f76d0bc2, fb24c702, 7f800000, 7f800000, c501cd394b63e080
452215, 1, a9e6cee0, 48d08eeb, b33c08f0, b33c08f0, be67811e1404f400
452315, 4, ff800000, 31528819, ff800000, ff800000, be67811e1404f400
452485, 4, 173f97f9, e5484c24, bd15e7b7, bd15e7b7, bfa2bcf6d2e96080
452585, 4, e834001a, 8a9665be, 33537f32, 33537f32, 3e6a6fe637955300
452735, 4, 100a847e, 6918aaa0, 39a535fb, 39a535fb, 3f34a6bf579eb000
452935, 3, 7c9e7c72, 50273d08, 7f800000, 7f800000, 3f34a6bf579eb000
453085, 4, e0a79daf, 0, 80000000, 80000000, 3f34a6bf579eb000
453265, 3, 30d77e12, ffc00000, 7fc00000, 7fc00000, 3f34a6bf579eb000
453285, 3, f4dc5f40, c802111f, 7d5fee38, 7d5fee38, 47abfdc6e0b23000
453315, 1, 5d2ab6b, 4ede33e1, 1536db58, 1536db58, 3aa6db6b031f4160
453335, 1, f18cc581, 5314b841, ff800000, ff800000, 3aa6db6b031f4160
453475, 3, bdcea137, 1797dac5, 95f52357, 95f52357, babea46aeef954c0
453555, 0, 7e3f8a4e, 113d4b0c, 500da142, 500da142, 4201b42842aab500
453755, 0, 3da19e97, ca15e0e0, c83d3e8c, c83d3e8c, c107a7d184790800
453955, 1, 7fc00000, 8a63d0a5, 7fc00000, 7fc00000, c107a7d184790800
454145, 1, c8f14e9d, 72bf0ef5, fc3417c0, fc3417c0, c78682f80bfa4820
454345, 0, ebcfd1fe, 549ee74a, ff800000, ff800000, c78682f80bfa4820
454465, 4, 90f40573, 7e7d5943, cff17e78, cff17e78, c1fe2fcf0d2d0320
454645, 4, f8007821, 68ceed00, ff800000, ff800000, c1fe2fcf0d2d0320
454745, 2, 7af03ab, c3f1b521, 8c253e49, 8c253e49, b984a7c9044c0160
454795, 1, 48866a8f, 7b2be1ee, 7f800000, 7f800000, b984a7c9044c0160
454885, 4, e6ad5821, 7ec85af6, ff800000, ff800000, b984a7c9044c0160
454985, 0, 2daf29e1, 7a189490, 6850cd09, 6850cd09, 450a19a11568a400
455025, 2, cd771b31, 4b5c1848, d95472cf, d95472cf, c32a8e59c507b900
455055, 3, 65864cc2, b16ae23b, d77671b0, d77671b0, c2eece3602bd2d80
455195, 0, bf96a69e, 3908d167, b921077d, b921077d, bf2420efa501e480
455225, 1, e2a2cfd2, 22033c35, c526ed45, c526ed45, c0a4dda8b80f9e80
455395, 1, 5158c94e, 6add4eb9, 7cbb6872, 7cbb6872, 47976d0e4aa7abc0
455555, 4, 6424adf8, ffc00000, 7fc00000, 7fc00000, 47976d0e4aa7abc0
455655, 4, afe7b0a2, 141f048, 80000000, 80000000, 47976d0e4aa7abc0
455765, 2, d9173796, ac448c35, 45e832c1, 45e832c1, 40bd065823228380
455935, 3, 80000000, 9452b754, 0, 0, 40bd065823228380
455955, 2, 229e7552, 96d6ff5e, 80000000, 80000000, 40bd065823228380
456055, 4, c58e2767, 65ee7faa, ec046f86, ec046f86, c5808df0b6886cc0
456165, 2, efecb415, a9670b4d, 59d5a0f1, 59d5a0f1, 433ab41e3c422a20
456195, 3, e28d2f62, 892e7541, 2c406dbf, 2c406dbf, 3d880db7c7347880
456285, 1, d7c2a72c, d8a94f20, 7100bc85, 7100bc85, 46201790beef3000
456305, 1, 270ed703, 6645d376, 4ddcc2e4, 4ddcc2e4, 41bb985c97651880
456335, 0, 73315d66, f8f33bb8, ff800000, ff800000, 41bb985c97651880
456435, 0, 48e113e5, 55bfc5d4, 5f289bc7, 5f289bc6, 43e51378d1d65480
456595, 3, dc65dd29, cd8b464, a9c29493, a9c29493, bd3852927c670080
456765, 1, a5a2163c, 6248b1c6, c87e23db, c87e23db, c10fc47b672b9a00
456875, 0, 9785e47d, 7fc00000, 7fc00000, 7fc00000, c10fc47b672b9a00
457065, 1, 29db30ee, acb44ffa, 971a62e1, 971a62e1, bae34c5c2fe74d80
457225, 1, 9c925587, 3270f10d, 8f89b9f8, 8f89b9f8, b9f1373f104ddb60
457385, 4, 9020a3ca, 94b7a6fe, 0, 0, b9f1373f104ddb60
457575, 4, ed81fde2, 9aac83b2, 48af32e6, 48af32e6, 4115e65cc94b4900
457595, 4, a2e1ae33, b3c59801, 172e310e, 172e310e, 3ae5c621b1dec660
457715, 4, 98d0b46b, 2c92fe5f, 85efac8b, 85efac8b, b8bdf5915ec76d40
457755, 4, ada122c9, 7f800000, ff800000, ff800000, b8bdf5915ec76d40
457945, 3, 9390e6be, 1156f926, 80000000, 80000000, b8bdf5915ec76d40
458105, 4, 4f664a28, ec4ddd50, fc393078, fc393078, c787260f00769000
458205, 3, 8e814315, e95de56d, 38601583, 38601583, 3f0c02b04b163c40
458275, 0, 400b4d8c, bfd6a9b4, c0699e56, c0699e56, c00d33cacafc9c00
458435, 1, bf4b78db, 8f3971ab, f1364ae, f1364ae, 39e26c95d0aca920
458545, 4, 975f257c, 4d748819, a555265c, a555265c, bcaaa4cb7c912380
458605, 4, 3f2ab6e9, f0201c78, efd58a9b, efd58a9b, c5fab15369ce4e00
458725, 1, a45ea92d, fc6373db, 6145d4c7, 6145d4c7, 4428ba98ec1e0fe0
458925, 4, dde32a17, 55a2ef6f, f4109519, f4109519, c68212a32b171f20
459115, 1, 2adbf1a0, d7a5c1ff, c30e6968, c30e6968, c061cd2d0be9cc00
459285, 3, 992d49ee, be23601f, 17dd2e47, 17dd2e47, 3afba5c8cfccf480
459305, 0, 1e5f2ee9, b1d26bdd, 90b77284, 90b77284, ba16ee508d1c44a0
459395, 3, 773e642f, ade533a3, e5aa7605, e5aa7605, c4b54ec0a744dda0
459475, 3, 80000000, cd2af1ba, 0, 0, c4b54ec0a744dda0
459545, 4, 953f9534, ff800000, 7f800000, 7f800000, c4b54ec0a744dda0
459665, 1, 82ad5ecd, 2d42f5f9, 80000000, 80000000, c4b54ec0a744dda0
459805, 3, 4f2671bb, 8b53bbe5, 9b09a9e7, 9b09a9e7, bb61353ce30aa8e0
460005, 1, cacf8876, 1367035, 8c93e5fa, 8c93e5fa, b9927cbf51dc0dc0
460145, 4, 5d0146c8, 9bdb1577, b95d44c8, b95d44c8, bf2ba898ff93be00
460225, 4, 8742f351, 80000000, 0, 0, bf2ba898ff93be00
460355, 0, 3c1c66a4, 8a92da8b, 8733701c, 8733701c, b8e66e0376d8c300
460555, 2, a24da9a, 2a42b47a, 0, 0, b8e66e0376d8c300
460745, 0, 11a49eb7, cb9297fb, 9dbc887f, 9dbc887f, bbb7910fd8e39b40
460845, 4, 7bcdfb5c, 370d9afb, 7363e04a, 7363e04a, 466c7c0935b2cd00
460945, 0, d483a4da, c21eca6, a12688bd, a12688bd, bc24d1179bf75700
461065, 3, 56d22403, 4c3748c3, 63967379, 63967379, 4472ce6f0ae8c920
461135, 0, fee10635, f06d7580, 7f800000, 7f800000, 4472ce6f0ae8c920
461275, 3, d86cc355, 64fcca83, fde9cb92, fde9cb92, c7bd39725ea0cfe0
461305, 3, c9eeaf59, 58c02fb2, e3332ffa, e3332ffa, c46665ff5ce85c40
461485, 0, a0f6b659, df21a884, 409bcb15, 409bcb15, 401379629b2dbc80
461655, 1, 80000000, 4322c4e7, 80000000, 80000000, 401379629b2dbc80
461725, 2, ed511155, 7fc00000, 7fc00000, 7fc00000, 401379629b2dbc80
461855, 1, 7f800000, 0, 7fc00000, 7fc00000, 401379629b2dbc80
461955, 4, 9a230d2c, c826bd3f, 22d46627, 22d46627, 3c5a8cc4d86e7500
462115, 4, 8d09b877, c913b402, 169eeb86, 169eeb86, 3ad3dd70c7073b80
462135, 2, f862dc71, 9e4ef0af, 573762ac, 573762ac, 42e6ec55959427e0
462325, 0, 3e399a70, 9c80930f, 9b3a6fad, 9b3a6fad, bb674df5a3972400
462515, 0, ffc00000, 293bea0e, 7fc00000, 7fc00000, bb674df5a3972400
462605, 2, 5d71c263, 540e2728, 72063ecd, 72063ecd, 4640c7d9a9ae8f00
462735, 3, 3a74e6d5, 184d20e8, 13443c54, 13443c54, 3a68878a6b9a2100
462895, 3, 63bb29f4, 99246b57, bd706ab4, bd706ab4, bfae0d569d0f7b00
462935, 4, 5fe31ecc, 9a4f8dd9, bab823bf, bab823bf, bf570477edeedd80
462955, 3, 0, 4b716f33, 0, 0, bf570477edeedd80
463085, 1, 1eeb11dc, 108ae740, 0, 0, bf570477edeedd80
463135, 2, 27e65a41, b5ad2a5f, 9e1bd11f, 9e1bd11f, bbc37a23c6e503e0
463315, 0, 90fb22a9, 7a46778e, cbc2b217, cbc2b217, c1785642e3f917c0
463445, 4, 67543f01, d129ad78, f90cad6a, f90cad6a, c72195ad3746af00
463465, 4, 9b1a1887, b15fa98e, d06a16d, d06a16d, 39a0d42da8773c40
463515, 2, 69cf5d2f, e3c943b9, ff800000, ff800000, 39a0d42da8773c40
463605, 3, c95e7943, 66b91f42, f0a0e0cb, f0a0e0cb, c6141c196eac08c0
463745, 4, 62d5bb1b, e57c02f2, ff800000, ff800000, c6141c196eac08c0
463945, 4, 929d0d61, f06bf502, 4390c197, 4390c197, 40721832e25df840
464125, 0, e7ce19d5, f7989cb5, 7f800000, 7f800000, 40721832e25df840
464185, 0, 8fb039a4, 2cd39fdd, 80000000, 80000000, 40721832e25df840
464375, 3, c7921297, 9a0f10b9, 222343db, 222343db, 3c44687b4477c7c0
464485, 2, afd7df4c, aac5a62f, 1b26aaf7, 1b26aaf7, 3b64d55efd28de80
464645, 0, d3f45387, f0c5e405, 7f800000, 7f800000, 3b64d55efd28de80
464845, 4, 7f417afc, dcfcfafe, ff800000, ff800000, 3b64d55efd28de80
465045, 2, 9507ee39, 3dcc7aab, 935925f0, 935925f0, ba6b24bdefd284c0
465065, 2, 1e0a6d7e, 93b9d6a5, 80000000, 80000000, ba6b24bdefd284c0
465255, 1, d519ef1e, 4f4eac56, e4f88c15, e4f88c15, c49f1182a09f0500
465425, 1, 4b13f0a0, 90c3dde, 14a216b0, 14a216b0, 3a9442d60832b000
465605, 0, 948f9f7e, bc04ac75, 1114ddfc, 1114ddfc, 3a229bbf71232580
465775, 0, 8deaf203, b254f2a9, c36f1e, c36f1e, 38186de3cb933f60
465925, 1, 4c85a265, 145fffcb, 2169dbf9, 2169dbf9, 3c2d3b7f2d5845c0
465995, 2, 32cdf12f, 80000000, 80000000, 80000000, 3c2d3b7f2d5845c0
466045, 4, ed79b952, 7f800000, ff800000, ff800000, 3c2d3b7f2d5845c0
466125, 2, ced9881b, f7836d0a, 7f800000, 7f800000, 3c2d3b7f2d5845c0
466245, 4, cf9af037, 841f88b5, 14411bdf, 14411bdf, 3a88237bd483b8c0
466325, 2, e2dd4a14, 8936abc3, 2c9de723, 2c9de723, 3d93bce468592780
466525, 2, 83e4f4d5, 3f79fcb8, 83df9429, 83df9429, b87bf28517d4a300
466725, 4, c27628eb, ff800000, 7f800000, 7f800000, b87bf28517d4a300
466815, 1, 475e4d45, 0, 0, 0, b87bf28517d4a300
467015, 3, 7d0b30f5, c232ecc2, ff800000, ff800000, b87bf28517d4a300
467075, 3, 6ffa9420, 6f866374, 7f800000, 7f800000, b87bf28517d4a300
467105, 3, dcf5c1ba, 0, 80000000, 80000000, b87bf28517d4a300
467265, 0, 7d2b943, 85bc4450, 80000000, 80000000, b87bf28517d4a300
467295, 2, 48c3ddac, f777223f, ff800000, ff800000, b87bf28517d4a300
467355, 0, 880fac2d, a840a529, 0, 0, b87bf28517d4a300
467445, 1, 15ab730e, 5a39a929, 3078aedf, 3078aedf, 3e0f15dbe1eacf80
467585, 3, 8d9df215, b2bb371c, e703ac, e703ac, 381ce07567ff5300
467705, 1, ff800000, d4aeff60, 7f800000, 7f800000, 381ce07567ff5300
467905, 2, e6137a03, a7d56c2f, 4e75e5ae, 4e75e5ae, 41cebcb5c2eaa340
467935, 1, 3a5797d7, 2fb2af45, 2a967b2e, 2a967b2e, 3d52cf65ccbcbe60
468035, 0, 7f800000, 774fdbc7, 7f800000, 7f800000, 3d52cf65ccbcbe60
468175, 2, 0, c8a97624, 80000000, 80000000, 3d52cf65ccbcbe60
468295, 0, f462fa03, 6d3ad3c2, ff800000, ff800000, 3d52cf65ccbcbe60
468365, 2, cbaca84f, 630c1095, ef3cee75, ef3cee75, c5e79dce8db97ec0
468395, 1, 13f686e8, b8bb461d, 8d345810, 8d345810, b9a68b0209170900
468555, 2, 240c9cd, a55d824d, 80000000, 80000000, b9a68b0209170900
468705, 0, 4fa3c053, 93b57fb3, a3e83153, a3e83153, bc7d062a65e9c240
468845, 3, ffc00000, 851f2534, 7fc00000, 7fc00000, bc7d062a65e9c240
469025, 3, 8f78e9ff, cf5b52c, 80000000, 80000000, bc7d062a65e9c240
469055, 1, acc132b8, 7bd0a7aa, e91d77bd, e91d77bd, c523aef7bc36c600
469215, 1, 37efc67b, 29c5b958, 22393155, 22393155, 3c47262ab043a900
469385, 3, 22042c8b, 293e5fd2, bc49511, bc49511, 397892a20787c180
469585, 4, a4fb13b, 564f9ee6, 21287139, 21287139, 3c250e271614a040
469665, 0, 401d9008, 357d49dd, 361be4ce, 361be4ce, 3ec37c99bff3dd00
469725, 1, 3e4187a1, 9a277eb2, 98fd3e82, 98fd3e82, bb1fa7d05622fc80
469895, 2, 65bc35d0, b2a0499a, d8ebaf7e, d8ebaf7e, c31d75efa42bc800
470005, 0, b2c242d2, 9a6345d5, dac763e, dac763e, 39b58ec7bb465740
470155, 3, 842d061c, 1d9d1f5, 80000000, 80000000, 39b58ec7bb465740
470285, 2, 123291ab, 4641492a, 1906d2da, 1906d2da, 3b20da5b581521c0
470405, 3, 0, 14ce6947, 0, 0, 3b20da5b581521c0
470595, 1, e7e8cad1, 861e303c, 2e8fd909, 2e8fd909, 3dd1fb2132971f80
470625, 4, 372d5fb9, 4c31cc5f, 43f0d32f, 43f0d32f, 407e1a65e1bc69c0
470725, 1, 6ae217f, 7f800000, 7f800000, 7f800000, 407e1a65e1bc69c0
470905, 4, cb61ae8a, 8f9118da, 1b7fd389, 1b7fd389, 3b6ffa712d646100
470955, 1, 65b27039, f0ff0702, ff800000, ff800000, 3b6ffa712d646100
471155, 0, dd5074b7, bb0cc32a, 58e53d7e, 58e53d7e, 431ca7afcba2c180
471315, 4, ebd95c5e, fb4fe98b, 7f800000, 7f800000, 431ca7afcba2c180
471405, 2, c3ae913f, 45afb8b6, c9efa67e, c9efa67e, c13df4cfa462b280
471515, 3, b3399f6f, 24ddfdd4, 98a0f6af, 98a0f6af, bb141ed5e3775d80
471655, 1, 3b3030e1, 2fd82fd7, 2b94ca2a, 2b94ca2a, 3d729945594b7ee0
471805, 4, 4f884561, db978d1a, eba15811, eba15811, c5742b02111e3680
471835, 4, 71e447b8, dfcb80b3, ff800000, ff800000, c5742b02111e3680
471945, 0, 69f2cf0a, 8b4f7efc, b5c4cdda, b5c4cdda, beb899bb40173b00
472055, 4, 8088b8bb, a36a0d51, 0, 0, beb899bb40173b00
472115, 1, 164dbb1a, 7eea3e44, 55bc3f0f, 55bc3f0f, 42b787e1f73fdd00
472215, 2, 198ba39e, abd5448f, 85e8a910, 85e8a910, b8bd1521fb175080
472415, 3, 79ba1436, 6bb49b94, 7f800000, 7f800000, b8bd1521fb175080
472565, 1, 316e6fa6, 9ac0179c, 8cb2e9b9, 8cb2e9b9, b9965d373a7e6500
472765, 1, 35f3e1cb, ff800000, ff800000, ff800000, b9965d373a7e6500
472855, 1, 6b28293a, 89dcdc35, b5911414, b5911414, beb2228282cc2040
472955, 3, 90cdc9bc, 1a87fcba, 80000000, 80000000, beb2228282cc2040
473055, 4, d813e4e, 3c3f9c7f, a4178fd, a4178fd, 39482f1f91dc2c80
473155, 4, 69d524f6, 94843a63, bedc2f57, bedc2f57, bfdb85eae941c880
473335, 4, f8d0b2f7, 74f14bf0, ff800000, ff800000, bfdb85eae941c880
473405, 0, c4e26392, 95c2ca7b, 1b2c4284, 1b2c4284, 3b6588507f6164c0
473505, 0, 48486fc, 8c3d1733, 80000000, 80000000, 3b6588507f6164c0
473605, 1, c5e6c79c, 6b754ceb, f1dd225f, f1dd225f, c63ba44becf18680
473635, 4, 88138f0f, 8b3e6f43, 0, 0, c63ba44becf18680
473785, 0, bbd8e5f, 7b09258a, 474b19f9, 474b19f9, 40e9633f265e8d80
473885, 3, 80000000, 569da97a, 80000000, 80000000, 40e9633f265e8d80
474025, 3, 2ff94fef, 944f5141, 84c9e6c3, 84c9e6c3, b8993cd87b1d55e0
474185, 4, a09c24ca, aa043052, b2140e2, b2140e2, 3964281c446a2d00
474295, 0, 39d0fa8c, 761bbd8e, 707e44df, 707e44df, 460fc89bea156a00
474435, 2, eb930eaa, 8ab401e3, 36cecec9, 36cecec9, 3ed9d9d93f2aaf80
474485, 0, 69e93a4c, 90d15b5e, bb3ebbd5, bb3ebbd5, bf67d77aad0d7d00
474675, 2, fefd9e7a, 8679969d, 45f7445b, 45f7445b, 40bee88b61f59a40
474795, 3, e2e6d833, fc7e3024, 7f800000, 7f800000, 40bee88b61f59a40
474865, 0, 7db3997e, 95bfa2e6, d40671cd, d40671cd, c280ce39aff46680
474985, 0, 3e55c43, 50d4b684, 153e93ed, 153e93ed, 3aa7d27daae69180
475035, 0, 6af4b780, 84235e38, af9c2ae7, af9c2ae7, bdf3855ced248000
475145, 3, c6b0bb7f, 2f05e67f, b638e112, b638e112, bec71c2247078040
475175, 1, 9a770da2, 7fc00000, 7fc00000, 7fc00000, bec71c2247078040
475325, 1, 1d77cb49, 0, 0, 0, bec71c2247078040
475445, 1, e1c104fa, 99bfa900, 3c108222, 3c108222, 3f82104459e14000
475595, 2, d79a2fc1, cdbb3403, 65e1806a, 65e1806a, 44bc300d5f30d0c0
475735, 1, a455d1af, fed3be34, 63b0dab0, 63b0dab0, 44761b56096f3180
475825, 1, 22cc8da, 80000000, 80000000, 80000000, 44761b56096f3180
475915, 2, 5b8961c, d7031f04, 9d3d165b, 9d3d165b, bba7a2cb58ef1c00
475935, 1, 70e83b7, 4d5f4786, 14f8991b, 14f8991b, 3a9f1323626cb280
476035, 1, 10d97cb3, 3864a397, 9c23e0a, 9c23e0a, 393847c14350d2a0
476235, 1, f38c8c23, f78228d2, 7f800000, 7f800000, 393847c14350d2a0
476275, 3, 699f538e, 0, 0, 0, 393847c14350d2a0
476295, 2, ee636025, b0eb70e5, 5fd11d87, 5fd11d87, 43fa23b0ed862320
476405, 2, 80000000, 1d435c92, 80000000, 80000000, 43fa23b0ed862320
476525, 3, a00615a2, 5e1a7bf2, bea1d3dd, bea1d3dd, bfd43a7ba6524900
476595, 1, 484d2d1d, 2f661607, 3838682f, 3838682f, 3f070d05f1573960
476715, 4, 4a8e73c8, 561c0756, 612da546, 612da546, 4425b4a8b9574c00
476915, 2, 426ec6bb, 82b8655b, 85abfd60, 85abfd60, b8b57fabf60d6f20
477075, 2, 9b6ac5de, baddbd45, 16cb5a64, 16cb5a64, 3ad96b4c80475ac0
477245, 3, af606679, a8c4f2d, 80000000, 80000000, 3ad96b4c80475ac0
477415, 1, 85068c48, 5134e90e, 96be2a3f, 96be2a3f, bad7c547ea4cfc00
477445, 3, 2595b16c, 12a64f37, 0, 0, bad7c547ea4cfc00
477535, 2, 68136c2a, 5920b690, 7f800000, 7f800000, bad7c547ea4cfc00
477705, 3, af3d763e, d5cee582, 45991f01, 45991f01, 40b323e01bf02f80
